TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 14:49:00,3.03,3.03,3.0299,3.03,1354586,2600,0,
20180102 14:50:00,3.03,3.03,3.02,3.03,1355323,701,0,
20180102 14:51:00,3.03,3.03,3.03,3.03,1356622,1100,0,
20180102 14:52:00,3.03,3.03,3.03,3.03,1358122,700,0,
20180102 14:53:00,3.03,3.03,3.02,3.0261,1370142,11611,0,
20180102 14:54:00,3.025,3.03,3.0201,3.024,1372902,2750,0,
20180102 14:55:00,3.03,3.03,3.025,3.03,1390321,17400,0,
20180102 14:56:00,3.03,3.05,3.03,3.05,1451525,60169,0,
20180102 14:57:00,3.045,3.07,3.04,3.07,1611366,158567,0,
20180102 14:58:00,3.07,3.0763,3.06,3.0631,1647224,35693,0,
20180102 14:59:00,3.0601,3.0601,3.0601,3.0601,1647334,100,0,
20180102 15:00:00,3.07,3.08,3.07,3.08,1656070,8700,0,
20180102 15:01:00,3.07,3.08,3.07,3.08,1672330,16249,0,
20180102 15:02:00,3.08,3.08,3.075,3.08,1675230,2800,0,
20180102 15:03:00,3.08,3.08,3.075,3.08,1677976,2700,0,
20180102 15:04:00,3.08,3.08,3.0731,3.075,1691176,13200,0,
20180102 15:05:00,3.08,3.08,3.08,3.08,1692976,1800,0,
20180102 15:06:00,3.08,3.08,3.075,3.08,1694676,1600,0,
20180102 15:07:00,3.08,3.08,3.075,3.08,1709976,14500,0,
20180102 15:08:00,3.08,3.08,3.075,3.08,1714476,4500,0,
20180102 15:09:00,3.08,3.09,3.08,3.09,1751202,36348,0,
20180102 15:10:00,3.09,3.1,3.085,3.1,1769037,17050,0,
20180102 15:11:00,3.1,3.1,3.09,3.1,1785258,16179,0,
20180102 15:12:00,3.1,3.1,3.08,3.085,1823219,37550,0,
20180102 15:13:00,3.0801,3.09,3.0801,3.085,1826819,3600,0,
20180102 15:14:00,3.09,3.09,3.08,3.085,1828231,1400,0,
20180102 15:15:00,3.09,3.1,3.0814,3.095,1850504,22077,0,
20180102 15:16:00,3.09,3.09,3.08,3.09,1870604,20100,0,
20180102 15:17:00,3.085,3.085,3.085,3.085,1871304,700,0,
20180102 15:18:00,3.0801,3.0899,3.0801,3.085,1874054,2750,0,
20180102 15:19:00,3.085,3.085,3.085,3.085,1874334,300,0,
20180102 15:20:00,3.085,3.09,3.08,3.085,1930234,54700,0,
20180102 15:21:00,3.085,3.09,3.085,3.085,1960450,29412,0,
20180102 15:22:00,3.085,3.085,3.085,3.085,1960653,200,0,
20180102 15:23:00,3.085,3.09,3.05,3.05,2006206,45081,0,
20180102 15:24:00,3.05,3.055,3.041,3.05,2040028,33457,0,
20180102 15:25:00,3.05,3.05,3.045,3.05,2042565,900,0,
20180102 15:26:00,3.045,3.05,3.045,3.05,2045128,2500,0,
20180102 15:27:00,3.045,3.055,3.045,3.05,2076355,30939,0,
20180102 15:28:00,3.05,3.05,3.05,3.05,2079255,2900,0,
20180102 15:29:00,3.05,3.05,3.045,3.05,2080255,1000,0,
20180102 15:30:00,3.045,3.05,3.045,3.045,2083074,2789,0,
20180102 15:31:00,3.04,3.045,3.04,3.045,2087463,4389,0,
20180102 15:32:00,3.045,3.045,3.045,3.045,2088063,600,0,
20180102 15:33:00,3.04,3.05,3.04,3.05,2088965,900,0,
20180102 15:34:00,3.0499,3.0499,3.045,3.045,2091465,2100,0,
20180102 15:35:00,3.045,3.05,3.04,3.04,2092065,600,0,
20180102 15:36:00,3.05,3.05,3.04,3.045,2096721,3270,0,
20180102 15:37:00,3.05,3.05,3.045,3.05,2098821,2100,0,
20180102 15:38:00,3.05,3.05,3.04,3.045,2134221,34800,0,
20180102 15:39:00,3.045,3.05,3.045,3.045,2137851,3400,0,
20180102 15:40:00,3.045,3.05,3.04,3.05,2150761,12800,0,
20180102 15:41:00,3.045,3.05,3.045,3.045,2157351,6590,0,
20180102 15:42:00,3.045,3.05,3.04,3.045,2177264,19644,0,
20180102 15:43:00,3.045,3.05,3.04,3.045,2180584,3200,0,
20180102 15:44:00,3.0409,3.05,3.04,3.05,2187099,6386,0,
20180102 15:45:00,3.045,3.05,3.04,3.045,2192804,5648,0,
20180102 15:46:00,3.0401,3.05,3.04,3.045,2194937,2027,0,
20180102 15:47:00,3.045,3.05,3.04,3.05,2198710,3747,0,
20180102 15:48:00,3.05,3.05,3.04,3.04,2201869,3055,0,
20180102 15:49:00,3.0401,3.05,3.04,3.05,2205509,3330,0,
20180102 15:50:00,3.045,3.07,3.045,3.065,2331144,124615,0,
20180102 15:51:00,3.06,3.065,3.06,3.065,2339346,7889,0,
20180102 15:52:00,3.065,3.07,3.06,3.06,2357967,18181,0,
20180102 15:53:00,3.06,3.07,3.06,3.06,2372417,13878,0,
20180102 15:54:00,3.065,3.07,3.06,3.065,2380247,7263,0,
20180102 15:55:00,3.06,3.07,3.06,3.07,2388604,7827,0,
20180102 15:56:00,3.065,3.07,3.06,3.065,2401610,12540,0,
20180102 15:57:00,3.065,3.07,3.06,3.065,2436365,34165,0,
20180102 15:58:00,3.065,3.09,3.065,3.085,2514431,77042,0,
20180102 15:59:00,3.085,3.09,3.08,3.085,2599036,80743,0,
20180102 16:00:00,3.09,3.09,3.09,3.09,2848414,249378,0,
20180102 16:09:00,3.07,3.07,3.07,3.07,2848714,300,0,
20180102 16:39:00,3.07,3.07,3.07,3.07,2848814,100,0,
20180102 18:58:00,3.1,3.1,3.1,3.1,2854278,2000,0,
