TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 14:34:00,77.6434,77.6434,77.6434,77.6434,980997,112,0,
20180102 14:35:00,77.64,77.64,77.64,77.64,981097,100,0,
20180102 14:37:00,77.63,77.63,77.63,77.63,981339,101,0,
20180102 14:38:00,77.65,77.65,77.65,77.65,982939,1600,0,
20180102 14:39:00,77.6599,77.6599,77.6599,77.6599,983069,100,0,
20180102 14:40:00,77.6556,77.6556,77.6556,77.6556,983306,237,0,
20180102 14:41:00,77.6536,77.6536,77.6536,77.6536,983503,179,0,
20180102 14:45:00,77.6544,77.6599,77.6544,77.6599,983963,259,0,
20180102 14:46:00,77.655,77.655,77.64,77.64,985547,1200,0,
20180102 14:47:00,77.6381,77.6381,77.6381,77.6381,986098,530,0,
20180102 14:48:00,77.63,77.63,77.63,77.63,986198,100,0,
20180102 14:51:00,77.65,77.65,77.65,77.65,986486,200,0,
20180102 14:53:00,77.64,77.64,77.64,77.64,986686,200,0,
20180102 14:54:00,77.6461,77.6461,77.6451,77.6451,987340,448,0,
20180102 14:55:00,77.6499,77.6499,77.6499,77.6499,987440,100,0,
20180102 14:57:00,77.66,77.66,77.66,77.66,987843,400,0,
20180102 15:00:00,77.65,77.65,77.6212,77.6212,989254,1393,0,
20180102 15:01:00,77.6251,77.64,77.6251,77.64,990319,1037,0,
20180102 15:02:00,77.64,77.64,77.64,77.64,990419,100,0,
20180102 15:03:00,77.65,77.65,77.65,77.65,990867,400,0,
20180102 15:05:00,77.65,77.65,77.65,77.65,991067,200,0,
20180102 15:06:00,77.65,77.65,77.65,77.65,991514,447,0,
20180102 15:07:00,77.65,77.65,77.65,77.65,991714,200,0,
20180102 15:08:00,77.64,77.64,77.62,77.62,993124,1300,0,
20180102 15:10:00,77.64,77.64,77.64,77.64,993232,100,0,
20180102 15:11:00,77.65,77.65,77.65,77.65,993332,100,0,
20180102 15:13:00,77.655,77.655,77.65,77.65,994324,900,0,
20180102 15:16:00,77.65,77.65,77.65,77.65,994528,100,0,
20180102 15:17:00,77.655,77.6566,77.655,77.6566,994873,300,0,
20180102 15:18:00,77.67,77.67,77.6608,77.6608,999726,4802,0,
20180102 15:20:00,77.68,77.68,77.68,77.68,999932,100,0,
20180102 15:21:00,77.68,77.69,77.67,77.67,1001541,1304,0,
20180102 15:22:00,77.67,77.67,77.67,77.67,1001808,100,0,
20180102 15:23:00,77.66,77.665,77.66,77.665,1002034,226,0,
20180102 15:24:00,77.6799,77.6899,77.6799,77.6899,1006207,4006,0,
20180102 15:26:00,77.68,77.68,77.68,77.68,1006308,100,0,
20180102 15:27:00,77.68,77.68,77.68,77.68,1006584,200,0,
20180102 15:29:00,77.6899,77.7,77.6899,77.7,1008015,1254,0,
20180102 15:31:00,77.705,77.705,77.705,77.705,1008128,100,0,
20180102 15:32:00,77.69,77.69,77.68,77.68,1008428,300,0,
20180102 15:33:00,77.6899,77.6899,77.6899,77.6899,1015025,6556,0,
20180102 15:35:00,77.68,77.68,77.68,77.68,1015351,300,0,
20180102 15:36:00,77.68,77.68,77.68,77.68,1015457,100,0,
20180102 15:37:00,77.7175,77.7251,77.7175,77.7251,1016407,945,0,
20180102 15:38:00,77.72,77.73,77.71,77.71,1021407,5000,0,
20180102 15:41:00,77.7299,77.7299,77.7299,77.7299,1021917,100,0,
20180102 15:42:00,77.74,77.74,77.7399,77.7399,1023045,1070,0,
20180102 15:43:00,77.74,77.74,77.74,77.74,1023147,100,0,
20180102 15:44:00,77.75,77.76,77.75,77.76,1025414,2180,0,
20180102 15:45:00,77.76,77.76,77.74,77.74,1026850,1216,0,
20180102 15:46:00,77.76,77.775,77.76,77.77,1029309,2419,0,
20180102 15:47:00,77.76,77.78,77.76,77.78,1030410,1100,0,
20180102 15:48:00,77.79,77.8,77.79,77.79,1032100,1300,0,
20180102 15:49:00,77.81,77.83,77.81,77.83,1032757,600,0,
20180102 15:50:00,77.83,77.85,77.8,77.81,1040791,7457,0,
20180102 15:51:00,77.805,77.83,77.805,77.83,1043643,2729,0,
20180102 15:52:00,77.84,77.85,77.84,77.85,1045288,1496,0,
20180102 15:53:00,77.84,77.855,77.84,77.85,1047242,1825,0,
20180102 15:54:00,77.87,77.87,77.85,77.85,1069762,22184,0,
20180102 15:55:00,77.84,77.84,77.84,77.84,1070043,200,0,
20180102 15:56:00,77.86,77.86,77.82,77.82,1077877,7372,0,
20180102 15:57:00,77.83,77.83,77.81,77.81,1078933,931,0,
20180102 15:58:00,77.82,77.825,77.805,77.805,1082193,3107,0,
20180102 15:59:00,77.81,77.83,77.78,77.83,1090072,7003,0,
20180102 16:00:00,77.88,77.88,77.88,77.88,1128517,38445,0,
